Fecha;Provincia;Consumo energético (kWh/m²);Media de residentes;Potencia contratada (kW);Tipo de vivienda;ALTITUD;TMEDIA;TMIN;TMAX;DIR;VELMEDIA;RACHA;SOL;PRESMAX;PRESMIN;Festivo;Entre semana
2024-05-09;A CORUÑA;41.31;2.8;4.4;Adosado;182.61111111111111;18.744444444444444;12.5;25.0;40.90909090909091;2.1727272727272724;6.827272727272727;6.2;1001.4857142857144;998.5;NO;SI
2024-05-10;A CORUÑA;235.82;4.9;4.4;Dúplex;182.61111111111111;19.01111111111111;11.716666666666669;26.344444444444445;28.09090909090909;2.590909090909091;8.118181818181817;11.84;999.7;997.3;NO;SI
2024-05-11;A CORUÑA;125.92;4.4;7.7;Dúplex;182.61111111111111;15.866666666666667;11.43888888888889;20.272222222222226;38.09090909090909;3.9909090909090894;10.0;5.86;1003.4857142857144;997.9571428571428;NO;NO
2024-05-12;A CORUÑA;94.47;1.1;7.7;Adosado;182.61111111111111;15.988888888888887;12.005555555555556;19.98333333333333;29.09090909090909;2.981818181818181;8.572727272727272;5.38;1003.5285714285714;998.2428571428572;NO;NO
2024-05-13;A CORUÑA;277.95;3.0;4.4;Piso;182.61111111111111;13.488888888888887;10.994444444444444;15.983333333333333;30.818181818181817;4.927272727272728;13.263636363636364;2.14;998.2428571428572;993.0142857142856;NO;SI
2024-05-14;A CORUÑA;208.45;4.0;5.5;Piso;182.61111111111111;12.455555555555556;9.57222222222222;15.36111111111111;33.81818181818182;5.154545454545455;13.78181818181818;5.220000000000001;994.7142857142856;992.8714285714286;NO;SI
2024-05-15;A CORUÑA;177.29;4.7;3.3;Dúplex;182.61111111111111;11.705882352941176;8.911764705882353;14.5;47.9;4.7727272727272725;13.02;4.3;993.8285714285714;992.0;NO;SI
2024-05-16;A CORUÑA;189.21;1.9;7.7;Piso;182.61111111111111;11.827777777777778;8.944444444444445;14.733333333333333;31.63636363636364;4.136363636363637;11.590909090909092;0.82;992.5571428571428;990.6714285714286;NO;SI
2024-05-17;A CORUÑA;265.46;4.8;7.7;Casa unifamiliar;182.61111111111111;12.994444444444444;9.466666666666669;16.522222222222222;42.27272727272727;3.572727272727273;9.418181818181818;5.68;997.3142857142856;992.0285714285714;NO;SI
2024-05-18;A CORUÑA;214.56;1.2;7.7;Piso;182.61111111111111;13.838888888888889;10.927777777777775;16.733333333333334;37.6;4.130000000000001;10.37;6.94;998.4571428571428;994.1857142857144;NO;NO
2024-05-19;A CORUÑA;297.38;4.3;7.7;Casa unifamiliar;182.61111111111111;13.455555555555556;10.622222222222222;16.283333333333335;33.18181818181818;3.863636363636364;9.7;4.94;999.1;996.7857142857144;NO;NO
2024-05-20;A CORUÑA;228.17;1.5;5.5;Piso;185.58823529411765;13.988235294117649;10.111764705882353;17.876470588235293;37.1;2.6100000000000003;7.8;5.96;999.6666666666666;997.5333333333332;NO;SI
2024-05-21;A CORUÑA;46.11;3.0;4.4;Dúplex;185.58823529411765;13.988235294117649;11.094117647058823;16.876470588235293;37.3;3.66;9.63;2.46;1001.35;998.8333333333334;NO;SI
2024-05-22;A CORUÑA;295.91;4.5;7.7;Casa unifamiliar;182.61111111111111;13.25;10.25;16.272222222222222;39.1;3.54;10.44;5.66;1006.2428571428572;999.9;NO;SI
2024-05-23;A CORUÑA;268.73;2.7;6.6;Casa unifamiliar;182.61111111111111;12.772222222222222;8.405555555555557;17.116666666666667;46.7;3.89;9.51;8.62;1006.1857142857144;1003.4428571428572;NO;SI
2024-05-24;A CORUÑA;151.51;4.9;7.7;Adosado;182.61111111111111;15.38888888888889;8.81111111111111;21.97777777777777;29.4;3.14;8.14;13.22;1003.4428571428572;998.9;NO;SI
2024-05-25;A CORUÑA;42.96;4.8;5.5;Dúplex;182.61111111111111;14.738888888888887;11.211111111111112;18.25555555555556;35.4;4.0;11.58;2.8600000000000003;1002.7142857142856;998.2142857142856;NO;NO
2024-05-26;A CORUÑA;227.24;4.7;3.3;Dúplex;182.61111111111111;13.877777777777778;9.822222222222225;17.955555555555556;29.2;2.7;8.11;7.76;1007.0714285714286;1002.2857142857144;NO;NO
2024-05-27;A CORUÑA;142.8;3.0;3.3;Piso;182.61111111111111;13.494444444444444;8.077777777777778;18.905555555555555;33.3;2.81;8.35;13.64;1007.8142857142856;1006.1285714285714;NO;SI
2024-05-28;A CORUÑA;125.88;3.4;5.5;Casa unifamiliar;182.61111111111111;15.433333333333334;8.7;22.14444444444445;51.8;2.52;7.540000000000001;13.72;1006.9714285714286;1004.8142857142856;NO;SI
2024-05-29;A CORUÑA;236.96;4.2;6.6;Dúplex;182.61111111111111;17.094444444444445;11.31111111111111;22.89444444444445;37.2;2.74;8.25;8.14;1005.1142857142858;1002.657142857143;NO;SI
2024-05-30;A CORUÑA;124.37;3.9;6.6;Adosado;182.61111111111111;16.233333333333334;12.555555555555555;19.927777777777777;4.3;5.58;13.55;7.32;1003.0714285714286;1001.1;NO;SI
2024-05-31;A CORUÑA;87.86;3.6;5.5;Adosado;182.61111111111111;16.544444444444444;11.905555555555557;21.183333333333334;9.1;6.85;15.580000000000002;13.6;1002.1857142857144;1000.1428571428572;NO;SI
2024-06-01;A CORUÑA;244.87;2.2;3.3;Piso;182.61111111111111;17.272222222222222;11.97222222222222;22.566666666666663;15.1;7.0;16.6;13.68;1003.9142857142856;1000.5285714285714;NO;NO
2024-06-02;A CORUÑA;159.24;4.7;7.7;Piso;182.61111111111111;17.466666666666665;12.338888888888889;22.6;25.3;6.130000000000001;14.31;13.64;1004.1428571428572;1001.6285714285714;NO;NO
2024-06-03;A CORUÑA;291.78;1.8;4.4;Dúplex;182.61111111111111;19.06111111111112;13.077777777777778;25.038888888888888;7.4;3.89;10.63;13.32;1001.9428571428572;998.4428571428572;NO;SI
2024-06-04;A CORUÑA;60.43;3.7;3.3;Casa unifamiliar;182.61111111111111;19.1;12.566666666666666;25.65;28.9;1.94;6.88;13.0;999.1142857142858;997.0857142857144;NO;SI
2024-06-05;A CORUÑA;138.05;2.6;5.5;Piso;182.61111111111111;16.258823529411764;11.352941176470589;21.15294117647059;34.44444444444444;1.92;5.655555555555555;5.86;1000.7285714285716;997.7142857142856;NO;SI
2024-06-06;A CORUÑA;94.5;4.7;6.6;Adosado;182.61111111111111;18.170588235294115;13.91764705882353;22.429411764705883;21.0;3.93;11.3;6.140000000000001;1000.9428571428572;998.9;NO;SI
2024-06-07;A CORUÑA;58.29;3.5;4.4;Dúplex;182.61111111111111;19.566666666666663;14.666666666666666;24.47222222222222;26.7;4.98;11.67;10.4;999.9857142857144;995.5571428571428;NO;SI
2024-06-08;A CORUÑA;191.01;2.3;3.3;Piso;182.61111111111111;15.677777777777775;13.661111111111111;17.683333333333334;3.4;4.17;10.95;0.74;1000.2571428571428;996.1714285714286;NO;NO
2024-06-09;A CORUÑA;290.29;4.5;7.7;Adosado;182.61111111111111;15.555555555555555;12.77777777777778;18.327777777777776;26.6;4.8100000000000005;12.1;4.0;1001.0428571428572;998.657142857143;NO;NO
2024-06-10;A CORUÑA;231.09;1.2;6.6;Dúplex;182.61111111111111;15.994444444444444;11.994444444444444;20.00555555555556;22.6;5.73;13.31;12.64;1003.4857142857144;1000.1142857142858;NO;SI
2024-06-11;A CORUÑA;197.89;2.1;7.7;Adosado;182.61111111111111;15.4;12.083333333333334;18.73333333333333;26.6;4.790000000000001;11.54;6.5200000000000005;1005.657142857143;1002.2571428571428;NO;SI
2024-06-12;A CORUÑA;253.9;3.8;4.4;Adosado;182.61111111111111;15.266666666666667;10.572222222222225;19.933333333333334;17.6;4.5;12.08;12.42;1006.6;1004.4857142857144;NO;SI
2024-06-13;A CORUÑA;25.78;3.2;4.4;Dúplex;182.61111111111111;13.977777777777778;9.166666666666666;18.81111111111112;22.7;3.45;11.02;3.24;1004.6428571428572;999.3;NO;SI
2024-06-14;A CORUÑA;212.69;1.5;6.6;Casa unifamiliar;182.61111111111111;15.383333333333333;12.594444444444443;18.188888888888886;26.5;3.53;9.92;5.720000000000001;1001.3285714285714;998.2571428571428;NO;SI
2024-06-15;A CORUÑA;99.87;1.9;4.4;Casa unifamiliar;182.61111111111111;16.0;12.38888888888889;19.616666666666667;31.1;3.91;10.41;5.48;1001.5428571428572;998.8142857142856;NO;NO
2024-06-16;A CORUÑA;264.14;3.2;5.5;Piso;182.61111111111111;16.11111111111111;14.35;17.87777777777778;22.3;4.57;11.72;0.48;998.8142857142856;994.3285714285714;NO;NO
2024-06-17;A CORUÑA;32.16;1.9;7.7;Dúplex;182.61111111111111;16.711111111111112;14.983333333333333;18.422222222222224;36.9;4.8100000000000005;13.09;1.5;994.4142857142856;991.7285714285716;NO;SI
2024-06-18;A CORUÑA;40.7;4.7;3.3;Adosado;182.61111111111111;15.733333333333333;12.211111111111112;19.22777777777777;48.2;1.84;6.7700000000000005;4.08;999.0142857142856;992.0428571428572;NO;SI
2024-06-19;A CORUÑA;59.07;3.0;3.3;Casa unifamiliar;182.61111111111111;14.322222222222225;11.86111111111111;16.788888888888888;35.9;3.67;10.69;0.94;1003.6714285714286;998.342857142857;NO;SI
2024-06-20;A CORUÑA;297.0;2.3;6.6;Casa unifamiliar;182.61111111111111;15.188888888888888;13.011111111111113;17.383333333333333;18.1;3.81;9.49;1.04;1007.4285714285714;1002.2428571428572;NO;SI
2024-06-21;A CORUÑA;38.16;1.3;5.5;Piso;182.61111111111111;15.72222222222222;11.6;19.87222222222222;41.0;2.42;8.14;8.82;1008.4428571428572;1006.2285714285716;NO;SI
2024-06-22;A CORUÑA;270.85;4.1;3.3;Dúplex;182.61111111111111;17.594444444444445;13.877777777777778;21.316666666666663;42.6;2.25;6.840000000000001;3.2;1008.3571428571428;1006.9857142857144;NO;NO
2024-06-23;A CORUÑA;278.09;4.3;6.6;Adosado;182.61111111111111;18.944444444444443;15.661111111111111;22.194444444444443;20.0;3.41;10.93;4.12;1007.1142857142858;1001.6285714285714;NO;NO
2024-06-24;A CORUÑA;175.35;4.0;7.7;Piso;182.61111111111111;20.89444444444445;15.605555555555554;26.16111111111111;27.09090909090909;4.1000000000000005;9.8;10.12;1001.6285714285714;994.6142857142858;NO;SI
2024-06-25;A CORUÑA;57.74;1.2;4.4;Casa unifamiliar;188.05882352941177;17.70625;15.425;20.0;34.666666666666664;2.3;7.5;0.1;993.34;991.54;NO;SI
2024-06-26;A CORUÑA;122.57;4.1;5.5;Casa unifamiliar;182.61111111111111;19.655555555555555;15.405555555555557;23.916666666666668;15.272727272727272;3.7;13.009090909090908;9.625;998.4;992.8142857142856;NO;SI
2024-06-27;A CORUÑA;243.69;1.3;5.5;Piso;182.61111111111111;18.788888888888888;15.711111111111112;21.87222222222222;9.181818181818182;4.881818181818182;12.645454545454545;6.94;1000.8714285714286;997.0857142857144;NO;SI
2024-06-28;A CORUÑA;276.16;2.9;7.7;Adosado;182.61111111111111;18.044444444444444;15.188888888888888;20.87777777777778;21.545454545454547;6.136363636363637;13.081818181818182;4.54;1001.4142857142856;999.1714285714286;NO;SI
2024-06-29;A CORUÑA;164.32;2.9;7.7;Casa unifamiliar;182.61111111111111;17.85;14.455555555555556;21.25555555555556;29.09090909090909;2.590909090909091;9.009090909090908;7.4;1000.8857142857142;998.5;NO;NO
2024-06-30;A CORUÑA;144.16;2.5;6.6;Piso;182.61111111111111;17.855555555555554;14.405555555555557;21.28333333333333;32.54545454545455;2.4545454545454546;7.718181818181819;6.725;1004.1857142857144;998.5857142857144;NO;NO
2024-07-01;A CORUÑA;280.88;3.4;4.4;Piso;182.61111111111111;17.822222222222223;12.894444444444444;22.766666666666666;22.363636363636363;4.2;10.736363636363636;12.74;1009.0;1004.1142857142858;NO;SI
2024-07-02;A CORUÑA;24.37;4.6;5.5;Casa unifamiliar;182.61111111111111;18.383333333333333;13.655555555555557;23.11111111111111;21.818181818181817;5.4818181818181815;12.20909090909091;12.56;1008.4428571428572;1004.1714285714286;NO;SI
2024-07-03;A CORUÑA;180.17;3.1;7.7;Casa unifamiliar;182.61111111111111;17.87777777777778;12.572222222222225;23.183333333333334;24.454545454545453;3.881818181818181;9.236363636363636;11.28;1004.2428571428572;1001.9714285714286;NO;SI
2024-07-04;A CORUÑA;28.61;3.4;4.4;Casa unifamiliar;188.05882352941177;19.99411764705882;14.81764705882353;25.188235294117646;13.2;4.5;11.52;10.725;1001.5;997.5666666666666;NO;SI
2024-07-05;A CORUÑA;22.85;4.2;4.4;Dúplex;188.05882352941177;18.8;13.494117647058824;24.105882352941176;19.2;4.07;10.96;12.15;997.9333333333334;995.5333333333332;NO;SI
2024-07-06;A CORUÑA;97.37;2.1;4.4;Piso;182.61111111111111;15.938888888888888;11.755555555555556;20.12777777777778;25.545454545454547;3.736363636363636;10.172727272727274;10.9;1002.7;997.5428571428572;NO;NO
2024-07-07;A CORUÑA;202.98;3.4;3.3;Adosado;182.61111111111111;15.47777777777778;9.427777777777775;21.51111111111111;30.454545454545453;2.4000000000000004;8.645454545454545;10.6;1002.2428571428572;998.0142857142856;NO;NO
2024-07-08;A CORUÑA;166.82;3.2;6.6;Piso;182.61111111111111;18.04117647058824;14.794117647058824;21.264705882352946;36.18181818181818;5.281818181818182;13.02727272727273;1.7400000000000002;998.1285714285714;994.9428571428572;NO;SI
2024-07-09;A CORUÑA;241.24;1.4;6.6;Casa unifamiliar;176.47058823529412;17.88235294117647;15.84705882352941;19.88823529411765;28.90909090909091;3.336363636363636;10.418181818181818;0.74;1000.2428571428572;994.3142857142856;NO;SI
2024-07-10;A CORUÑA;22.69;4.3;6.6;Adosado;176.47058823529412;18.929411764705883;16.77058823529412;21.094117647058823;41.54545454545455;2.772727272727273;9.490909090909092;0.52;1001.6857142857144;999.2;NO;SI
2024-07-11;A CORUÑA;24.8;4.4;6.6;Casa unifamiliar;182.61111111111111;18.272222222222226;15.761111111111113;20.78333333333333;19.09090909090909;3.963636363636364;10.172727272727274;2.32;1005.6428571428572;1000.1857142857144;NO;SI
2024-07-12;A CORUÑA;48.67;3.0;4.4;Casa unifamiliar;181.0;17.476470588235294;14.18235294117647;20.788235294117644;18.818181818181817;4.618181818181818;11.218181818181815;11.08;1006.1285714285714;1000.5428571428572;NO;SI
2024-07-13;A CORUÑA;181.84;1.6;3.3;Adosado;182.61111111111111;18.01111111111111;12.52777777777778;23.50555555555556;22.90909090909091;3.3818181818181823;9.763636363636364;11.16;1000.6;994.0142857142856;NO;NO
2024-07-14;A CORUÑA;126.62;3.3;6.6;Dúplex;182.61111111111111;18.12222222222222;14.938888888888888;21.3;20.181818181818183;4.636363636363637;14.090909090909092;2.62;996.0714285714286;991.8285714285714;NO;NO
2024-07-15;A CORUÑA;255.72;3.3;4.4;Dúplex;182.61111111111111;17.544444444444444;14.077777777777778;21.01111111111111;43.63636363636363;5.690909090909091;12.554545454545456;7.88;1002.7714285714284;993.0714285714286;NO;SI
2024-07-16;A CORUÑA;72.33;4.3;6.6;Adosado;182.61111111111111;18.322222222222223;14.47777777777778;22.16111111111111;26.454545454545453;2.627272727272727;8.200000000000001;8.42;1004.657142857143;1001.9571428571428;NO;SI
2024-07-17;A CORUÑA;209.59;2.0;7.7;Casa unifamiliar;182.61111111111111;19.16111111111111;13.272222222222222;25.066666666666663;20.90909090909091;2.7545454545454544;7.790909090909091;11.8;1002.5428571428572;999.9714285714286;NO;SI
2024-07-18;A CORUÑA;277.35;3.6;5.5;Casa unifamiliar;182.61111111111111;19.444444444444443;13.333333333333334;25.544444444444444;22.363636363636363;2.0545454545454547;5.809090909090909;13.06;1004.0714285714286;1001.1857142857144;NO;SI
2024-07-19;A CORUÑA;247.12;4.0;4.4;Adosado;182.61111111111111;20.272222222222226;14.755555555555556;25.78333333333333;22.0;1.963636363636364;6.454545454545454;11.9;1003.5857142857144;1000.5142857142856;NO;SI
2024-07-20;A CORUÑA;47.45;4.8;3.3;Dúplex;182.61111111111111;17.516666666666666;14.238888888888887;20.794444444444444;26.181818181818183;4.009090909090909;11.80909090909091;0.52;1002.2714285714284;996.3714285714286;NO;NO
2024-07-21;A CORUÑA;89.0;4.5;7.7;Dúplex;182.61111111111111;17.366666666666667;13.533333333333331;21.22777777777777;32.90909090909091;3.3818181818181823;9.736363636363636;8.66;1005.8571428571428;1001.9142857142856;NO;NO
2024-07-22;A CORUÑA;268.9;1.1;7.7;Adosado;173.35294117647058;20.24375;13.125;27.38125;21.363636363636363;3.963636363636364;9.890909090909092;13.9;1005.5714285714286;1003.4857142857144;NO;SI
2024-07-23;A CORUÑA;64.64;1.4;3.3;Piso;179.23529411764707;22.51875;16.08125;28.9625;29.77777777777778;4.89;9.88888888888889;12.075;1007.1333333333332;1005.7333333333332;NO;SI
2024-07-24;A CORUÑA;122.95;4.4;3.3;Piso;182.61111111111111;21.633333333333333;16.950000000000003;26.33888888888889;19.454545454545453;4.863636363636363;11.581818181818182;10.48;1004.8285714285714;1001.342857142857;NO;SI
2024-07-25;A CORUÑA;116.48;2.3;4.4;Piso;182.61111111111111;20.516666666666666;16.833333333333332;24.200000000000003;24.63636363636364;4.718181818181818;10.854545454545455;10.68;1001.6142857142858;998.2142857142856;NO;SI
2024-07-26;A CORUÑA;290.93;4.4;7.7;Adosado;182.61111111111111;20.62222222222222;15.516666666666667;25.716666666666665;22.818181818181817;3.109090909090909;8.963636363636363;8.74;998.9285714285714;997.3571428571428;NO;SI
2024-07-27;A CORUÑA;29.15;3.7;4.4;Piso;182.61111111111111;20.905555555555555;17.327777777777776;24.47777777777777;13.0;4.572727272727272;11.654545454545454;7.2;999.9714285714286;997.6142857142858;NO;NO
2024-07-28;A CORUÑA;142.83;4.4;5.5;Adosado;182.61111111111111;23.177777777777777;17.344444444444445;29.01111111111112;19.09090909090909;3.5818181818181816;9.590909090909092;10.68;997.9;996.3666666666668;NO;NO
2024-07-29;A CORUÑA;253.67;3.9;3.3;Dúplex;182.61111111111111;24.4;18.83333333333333;29.950000000000003;10.545454545454543;2.4727272727272727;8.30909090909091;7.960000000000001;999.4;997.0;NO;SI
2024-07-30;A CORUÑA;117.4;3.7;4.4;Adosado;182.61111111111111;24.427777777777777;18.366666666666667;30.488888888888887;17.545454545454547;2.8545454545454545;7.936363636363636;10.28;998.3142857142856;995.9857142857144;NO;SI
2024-07-31;A CORUÑA;297.58;4.8;6.6;Dúplex;182.61111111111111;20.141176470588235;16.541176470588233;23.73529411764705;24.818181818181817;2.463636363636364;7.418181818181819;4.4;1001.7428571428572;997.5428571428572;NO;SI
2024-08-01;A CORUÑA;145.04;1.9;4.4;Piso;182.61111111111111;19.78333333333333;16.811111111111114;22.772222222222226;46.90909090909091;2.327272727272728;7.436363636363636;3.64;1002.6142857142858;1000.7571428571428;NO;SI
2024-08-02;A CORUÑA;39.96;4.4;3.3;Adosado;182.61111111111111;19.516666666666666;15.061111111111112;23.95555555555556;33.09090909090909;2.636363636363636;7.290909090909091;7.479999999999999;1003.1428571428572;1001.2142857142856;NO;SI
2024-08-03;A CORUÑA;134.51;3.4;5.5;Casa unifamiliar;182.61111111111111;19.61111111111111;13.133333333333333;26.12777777777778;32.72727272727273;2.9545454545454546;7.745454545454546;13.12;1002.7714285714284;1001.2571428571428;NO;NO
2024-08-04;A CORUÑA;197.84;1.5;3.3;Casa unifamiliar;182.61111111111111;21.06111111111112;15.55;26.55555555555556;15.727272727272728;3.0818181818181816;7.790909090909091;11.675;1001.7571428571428;999.8571428571428;NO;NO
2024-08-05;A CORUÑA;140.4;2.3;5.5;Piso;182.61111111111111;21.461111111111112;16.922222222222224;25.98333333333333;38.45454545454545;2.090909090909091;7.209090909090909;8.559999999999999;1000.3571428571428;998.6428571428572;NO;SI
2024-08-06;A CORUÑA;298.09;1.1;7.7;Adosado;182.61111111111111;20.03333333333333;16.755555555555556;23.31111111111112;14.454545454545457;2.7454545454545456;9.463636363636365;2.08;1000.4571428571428;997.5;NO;SI
2024-08-07;A CORUÑA;235.77;4.2;7.7;Piso;182.61111111111111;20.0;16.65294117647059;23.34117647058824;26.5;4.8;11.43;7.220000000000001;1001.3285714285714;999.2857142857144;NO;SI
2024-08-08;A CORUÑA;251.92;2.3;7.7;Dúplex;182.61111111111111;20.55;16.038888888888888;25.066666666666663;33.27272727272727;4.636363636363637;11.78181818181818;8.559999999999999;1003.7285714285716;1000.0857142857144;NO;SI
2024-08-09;A CORUÑA;65.07;4.0;5.5;Dúplex;182.61111111111111;21.672222222222224;16.355555555555554;26.97222222222222;13.545454545454543;4.109090909090909;11.3;12.64;1004.4714285714286;1002.1142857142858;NO;SI
2024-08-10;A CORUÑA;180.02;1.6;5.5;Piso;182.61111111111111;23.933333333333334;17.311111111111114;30.55;11.272727272727272;3.9;9.936363636363636;11.1;1002.2571428571428;996.0142857142856;NO;NO
2024-08-11;A CORUÑA;196.87;1.2;3.3;Adosado;182.61111111111111;22.55555555555556;17.805555555555557;27.322222222222223;24.09090909090909;3.4;11.954545454545457;9.4;998.5142857142856;993.842857142857;NO;NO
2024-08-12;A CORUÑA;38.62;1.7;5.5;Dúplex;182.61111111111111;20.566666666666663;16.47222222222222;24.683333333333334;32.09090909090909;2.272727272727273;7.772727272727272;2.92;999.6;998.1285714285714;NO;SI
2024-08-13;A CORUÑA;255.54;4.5;5.5;Piso;182.61111111111111;18.822222222222223;15.783333333333337;21.883333333333333;28.27272727272728;3.2;10.163636363636364;0.7;1001.2428571428572;996.5714285714286;NO;SI
2024-08-14;A CORUÑA;283.87;4.6;7.7;Casa unifamiliar;182.61111111111111;18.938888888888886;14.77222222222222;23.094444444444445;35.45454545454545;3.809090909090909;9.981818181818182;11.42;1005.5714285714286;1001.1428571428572;NO;SI
2024-08-15;A CORUÑA;30.86;2.4;5.5;Dúplex;182.61111111111111;19.89444444444445;12.711111111111112;27.1;23.818181818181817;3.563636363636363;9.036363636363635;12.919999999999998;1004.9714285714286;1003.5428571428572;SI;SI
2024-08-16;A CORUÑA;175.78;2.8;3.3;Adosado;182.61111111111111;21.516666666666666;14.627777777777778;28.416666666666668;20.454545454545453;3.2909090909090906;8.509090909090908;11.72;1004.9571428571428;1002.8571428571428;NO;SI
2024-08-17;A CORUÑA;91.77;4.7;4.4;Adosado;182.61111111111111;22.25;19.1;25.416666666666668;38.90909090909091;2.872727272727273;7.954545454545454;2.64;1003.7285714285716;1001.4571428571428;NO;NO
2024-08-18;A CORUÑA;96.38;4.1;3.3;Casa unifamiliar;182.61111111111111;21.14444444444445;16.827777777777776;25.47777777777777;30.09090909090909;3.5727272727272723;9.69090909090909;7.1;1003.3142857142856;1001.1;NO;NO
2024-08-19;A CORUÑA;137.33;2.1;5.5;Adosado;182.61111111111111;20.566666666666663;14.788888888888888;26.33333333333333;37.72727272727273;2.909090909090909;7.963636363636363;11.78;1002.2142857142856;1000.0714285714286;NO;SI
